Recognition Log: Jotsna Gowda & Diksha Verma,$1 Algorithm
User[all-users],GestureType[all-gestures-types],RandomIteration[1to100],#ofTrainingExamples[E],TrainingSetSize[count],TrainingSetContents[specific-gesture-instances],Candidate[specific-instance],RecoResultGestureType[what-was-recognized],Correct/Incorrect[1or0],RecoResultScore,RecoResultBestMatch[specific-instance],RecoResultNBestSorted
s02,pigtail,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-pigtail-7,s02-pigtail-2,1,0.9020239801427012,s02-pigtail-2,s02-right_sq_bracket-9-0.9020239801427012-----s02-right_sq_bracket-4-0.9020239801427012-----s02-rectangle-6-0.9020239801427012-----s02-rectangle-2-0.9020239801427012-----s02-question_mark-2-0.9020239801427012-----s02-question_mark-5-0.9020239801427012-----s02-delete_mark-0-0.9020239801427012-----s02-delete_mark-9-0.9020239801427012-----s02-caret-8-0.9020239801427012-----s02-caret-6-0.9020239801427012-----s02-right_curly_brace-5-0.9020239801427012-----s02-right_curly_brace-9-0.9020239801427012-----s02-check-1-0.9020239801427012-----s02-check-3-0.9020239801427012-----s02-circle-9-0.9020239801427012-----s02-circle-0-0.9020239801427012-----s02-x-5-0.9020239801427012-----s02-x-3-0.9020239801427012-----s02-left_sq_bracket-7-0.9020239801427012-----s02-left_sq_bracket-0-0.9020239801427012-----s02-pigtail-2-0.8785040468047125-----s02-left_curly_brace-7-0.6067795163083642-----s02-left_curly_brace-2-0.6067795163083642-----s02-triangle-3-0.6067795163083642-----s02-triangle-1-0.6067795163083642-----s02-pigtail-5-0.6067795163083642-----s02-arrow-6-0.5485733350817341-----s02-star-8-0.37435850343999344-----s02-arrow-3-0.37435850343999344-----s02-v-0-0.3222528364326869-----s02-star-0-0.3222528364326869-----s02-v-6--inf-----
s02,right_sq_bracket,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-right_sq_bracket-7,s02-right_sq_bracket-9,1,0.9534470394268681,s02-right_sq_bracket-9,s02-right_sq_bracket-4-0.9534470394268681-----s02-rectangle-6-0.9534470394268681-----s02-rectangle-2-0.9534470394268681-----s02-question_mark-2-0.9534470394268681-----s02-question_mark-5-0.9534470394268681-----s02-delete_mark-0-0.9534470394268681-----s02-delete_mark-9-0.9534470394268681-----s02-caret-8-0.9534470394268681-----s02-caret-6-0.9534470394268681-----s02-right_curly_brace-5-0.9534470394268681-----s02-right_curly_brace-9-0.9534470394268681-----s02-check-1-0.9534470394268681-----s02-check-3-0.9534470394268681-----s02-circle-9-0.9534470394268681-----s02-circle-0-0.9534470394268681-----s02-x-5-0.9534470394268681-----s02-x-3-0.9534470394268681-----s02-left_sq_bracket-7-0.9534470394268681-----s02-left_sq_bracket-0-0.9534470394268681-----s02-arrow-6-0.5950152437829029-----s02-left_curly_brace-7-0.5950152437829029-----s02-left_curly_brace-2-0.5950152437829029-----s02-triangle-3-0.5950152437829029-----s02-triangle-1-0.5950152437829029-----s02-pigtail-5-0.5950152437829029-----s02-pigtail-2-0.5950152437829029-----s02-right_sq_bracket-9-0.5950152437829029-----s02-star-0-0.30532089007672203-----s02-star-8-0.30532089007672203-----s02-arrow-3-0.30532089007672203-----s02-v-0-0.30332118293058763-----s02-v-6--inf-----
s02,rectangle,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-rectangle-3,s02-rectangle-6,1,0.9733895807059533,s02-rectangle-6,s02-rectangle-2-0.9733895807059533-----s02-question_mark-2-0.9733895807059533-----s02-question_mark-5-0.9733895807059533-----s02-delete_mark-0-0.9733895807059533-----s02-delete_mark-9-0.9733895807059533-----s02-caret-8-0.9733895807059533-----s02-caret-6-0.9733895807059533-----s02-right_curly_brace-5-0.9733895807059533-----s02-right_curly_brace-9-0.9733895807059533-----s02-check-1-0.9733895807059533-----s02-check-3-0.9733895807059533-----s02-circle-9-0.9733895807059533-----s02-circle-0-0.9733895807059533-----s02-x-5-0.9733895807059533-----s02-x-3-0.9733895807059533-----s02-left_sq_bracket-7-0.9733895807059533-----s02-left_sq_bracket-0-0.9733895807059533-----s02-triangle-1-0.8020968285682204-----s02-pigtail-5-0.8020968285682204-----s02-pigtail-2-0.8020968285682204-----s02-right_sq_bracket-9-0.8020968285682204-----s02-right_sq_bracket-4-0.8020968285682204-----s02-rectangle-6-0.8020968285682204-----s02-v-0-0.6079146601262171-----s02-star-0-0.6079146601262171-----s02-star-8-0.6079146601262171-----s02-arrow-3-0.6079146601262171-----s02-arrow-6-0.6079146601262171-----s02-left_curly_brace-7-0.6079146601262171-----s02-left_curly_brace-2-0.6079146601262171-----s02-triangle-3-0.6079146601262171-----s02-v-6--inf-----
s02,question_mark,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-question_mark-0,s02-question_mark-2,1,0.9633360799676233,s02-question_mark-2,s02-question_mark-5-0.9633360799676233-----s02-delete_mark-0-0.9633360799676233-----s02-delete_mark-9-0.9633360799676233-----s02-caret-8-0.9633360799676233-----s02-caret-6-0.9633360799676233-----s02-right_curly_brace-5-0.9633360799676233-----s02-right_curly_brace-9-0.9633360799676233-----s02-check-1-0.9633360799676233-----s02-check-3-0.9633360799676233-----s02-circle-9-0.9633360799676233-----s02-circle-0-0.9633360799676233-----s02-x-5-0.9633360799676233-----s02-x-3-0.9633360799676233-----s02-left_sq_bracket-7-0.9633360799676233-----s02-left_sq_bracket-0-0.9633360799676233-----s02-rectangle-6-0.8172141970461246-----s02-rectangle-2-0.8172141970461246-----s02-question_mark-2-0.8172141970461246-----s02-right_sq_bracket-4-0.8112633752265057-----s02-arrow-6-0.47794115190576647-----s02-left_curly_brace-7-0.47794115190576647-----s02-left_curly_brace-2-0.47794115190576647-----s02-triangle-3-0.47794115190576647-----s02-triangle-1-0.47794115190576647-----s02-pigtail-5-0.47794115190576647-----s02-pigtail-2-0.47794115190576647-----s02-right_sq_bracket-9-0.47794115190576647-----s02-star-8-0.2383640361268593-----s02-arrow-3-0.2383640361268593-----s02-star-0-0.22377220258311192-----s02-v-0-0.20928376719553476-----s02-v-6--inf-----
s02,delete_mark,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-delete_mark-7,s02-delete_mark-0,1,0.949088086446089,s02-delete_mark-0,s02-delete_mark-9-0.949088086446089-----s02-caret-8-0.949088086446089-----s02-caret-6-0.949088086446089-----s02-right_curly_brace-5-0.949088086446089-----s02-right_curly_brace-9-0.949088086446089-----s02-check-1-0.949088086446089-----s02-check-3-0.949088086446089-----s02-circle-9-0.949088086446089-----s02-circle-0-0.949088086446089-----s02-x-5-0.949088086446089-----s02-x-3-0.949088086446089-----s02-left_sq_bracket-7-0.949088086446089-----s02-left_sq_bracket-0-0.949088086446089-----s02-v-0-0.6241631745066678-----s02-star-0-0.6241631745066678-----s02-star-8-0.6241631745066678-----s02-arrow-3-0.6241631745066678-----s02-arrow-6-0.6241631745066678-----s02-left_curly_brace-7-0.6241631745066678-----s02-left_curly_brace-2-0.6241631745066678-----s02-triangle-3-0.6241631745066678-----s02-triangle-1-0.6241631745066678-----s02-pigtail-5-0.6241631745066678-----s02-pigtail-2-0.6241631745066678-----s02-right_sq_bracket-9-0.6241631745066678-----s02-right_sq_bracket-4-0.6241631745066678-----s02-rectangle-6-0.6241631745066678-----s02-rectangle-2-0.6241631745066678-----s02-question_mark-2-0.6241631745066678-----s02-question_mark-5-0.6241631745066678-----s02-delete_mark-0-0.6241631745066678-----s02-v-6--inf-----
s02,caret,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-caret-5,s02-caret-8,1,0.9053542391156435,s02-caret-8,s02-caret-6-0.9053542391156435-----s02-right_curly_brace-5-0.9053542391156435-----s02-right_curly_brace-9-0.9053542391156435-----s02-check-1-0.9053542391156435-----s02-check-3-0.9053542391156435-----s02-circle-9-0.9053542391156435-----s02-circle-0-0.9053542391156435-----s02-x-5-0.9053542391156435-----s02-x-3-0.9053542391156435-----s02-left_sq_bracket-7-0.9053542391156435-----s02-left_sq_bracket-0-0.9053542391156435-----s02-rectangle-6-0.7874777747758195-----s02-rectangle-2-0.7874777747758195-----s02-question_mark-2-0.7874777747758195-----s02-question_mark-5-0.7874777747758195-----s02-delete_mark-0-0.7874777747758195-----s02-delete_mark-9-0.7874777747758195-----s02-caret-8-0.7874777747758195-----s02-right_sq_bracket-4-0.7834328576733215-----s02-pigtail-2-0.6612670275842073-----s02-right_sq_bracket-9-0.6612670275842073-----s02-left_curly_brace-7-0.6556843926506806-----s02-left_curly_brace-2-0.6556843926506806-----s02-triangle-3-0.6556843926506806-----s02-triangle-1-0.6556843926506806-----s02-pigtail-5-0.6556843926506806-----s02-arrow-6-0.6465363376268466-----s02-star-0-0.3446847835156045-----s02-star-8-0.3446847835156045-----s02-arrow-3-0.3446847835156045-----s02-v-0-0.33287629584108047-----s02-v-6--inf-----
s02,right_curly_brace,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-right_curly_brace-4,s02-right_curly_brace-5,1,0.9405351136636554,s02-right_curly_brace-5,s02-right_curly_brace-9-0.9405351136636554-----s02-check-1-0.9405351136636554-----s02-check-3-0.9405351136636554-----s02-circle-9-0.9405351136636554-----s02-circle-0-0.9405351136636554-----s02-x-5-0.9405351136636554-----s02-x-3-0.9405351136636554-----s02-left_sq_bracket-7-0.9405351136636554-----s02-left_sq_bracket-0-0.9405351136636554-----s02-rectangle-6-0.7962890087027961-----s02-rectangle-2-0.7962890087027961-----s02-question_mark-2-0.7962890087027961-----s02-question_mark-5-0.7962890087027961-----s02-delete_mark-0-0.7962890087027961-----s02-delete_mark-9-0.7962890087027961-----s02-caret-8-0.7962890087027961-----s02-caret-6-0.7962890087027961-----s02-right_curly_brace-5-0.7962890087027961-----s02-right_sq_bracket-4-0.779740521164589-----s02-left_curly_brace-7-0.6286166908586599-----s02-left_curly_brace-2-0.6286166908586599-----s02-triangle-3-0.6286166908586599-----s02-triangle-1-0.6286166908586599-----s02-pigtail-5-0.6286166908586599-----s02-pigtail-2-0.6286166908586599-----s02-right_sq_bracket-9-0.6286166908586599-----s02-arrow-6-0.6268511184563069-----s02-star-8-0.38151244561754516-----s02-arrow-3-0.38151244561754516-----s02-star-0-0.3356853272919127-----s02-v-0-0.3092470066679013-----s02-v-6--inf-----
s02,check,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-check-5,s02-check-1,1,0.9638261992858834,s02-check-1,s02-check-3-0.9638261992858834-----s02-circle-9-0.9638261992858834-----s02-circle-0-0.9638261992858834-----s02-x-5-0.9638261992858834-----s02-x-3-0.9638261992858834-----s02-left_sq_bracket-7-0.9638261992858834-----s02-left_sq_bracket-0-0.9638261992858834-----s02-left_curly_brace-2-0.8067521652364048-----s02-triangle-3-0.8067521652364048-----s02-triangle-1-0.8067521652364048-----s02-pigtail-5-0.8067521652364048-----s02-pigtail-2-0.8067521652364048-----s02-right_sq_bracket-9-0.8067521652364048-----s02-right_sq_bracket-4-0.8067521652364048-----s02-rectangle-6-0.8067521652364048-----s02-rectangle-2-0.8067521652364048-----s02-question_mark-2-0.8067521652364048-----s02-question_mark-5-0.8067521652364048-----s02-delete_mark-0-0.8067521652364048-----s02-delete_mark-9-0.8067521652364048-----s02-caret-8-0.8067521652364048-----s02-caret-6-0.8067521652364048-----s02-right_curly_brace-5-0.8067521652364048-----s02-right_curly_brace-9-0.8067521652364048-----s02-check-1-0.8067521652364048-----s02-star-0-0.6015747646660881-----s02-star-8-0.6015747646660881-----s02-arrow-3-0.6015747646660881-----s02-arrow-6-0.6015747646660881-----s02-left_curly_brace-7-0.6015747646660881-----s02-v-0-0.535037217588612-----s02-v-6--inf-----
s02,circle,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-circle-3,s02-circle-0,1,0.9273193659303067,s02-circle-0,s02-x-5-0.9273193659303067-----s02-x-3-0.9273193659303067-----s02-left_sq_bracket-7-0.9273193659303067-----s02-left_sq_bracket-0-0.9273193659303067-----s02-circle-0-0.8809542184897019-----s02-pigtail-5-0.7706173627458703-----s02-pigtail-2-0.7706173627458703-----s02-right_sq_bracket-9-0.7706173627458703-----s02-right_sq_bracket-4-0.7706173627458703-----s02-rectangle-6-0.7706173627458703-----s02-rectangle-2-0.7706173627458703-----s02-question_mark-2-0.7706173627458703-----s02-question_mark-5-0.7706173627458703-----s02-delete_mark-0-0.7706173627458703-----s02-delete_mark-9-0.7706173627458703-----s02-caret-8-0.7706173627458703-----s02-caret-6-0.7706173627458703-----s02-right_curly_brace-5-0.7706173627458703-----s02-right_curly_brace-9-0.7706173627458703-----s02-check-1-0.7706173627458703-----s02-check-3-0.7706173627458703-----s02-circle-9-0.7706173627458703-----s02-triangle-1-0.7472019466642859-----s02-left_curly_brace-7-0.41914537447784195-----s02-left_curly_brace-2-0.41914537447784195-----s02-triangle-3-0.41914537447784195-----s02-v-0-0.404665091591476-----s02-star-0-0.404665091591476-----s02-star-8-0.404665091591476-----s02-arrow-3-0.404665091591476-----s02-arrow-6-0.404665091591476-----s02-v-6--inf-----
s02,x,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-x-7,s02-x-3,1,0.8838868175052139,s02-x-3,s02-left_sq_bracket-7-0.8838868175052139-----s02-left_sq_bracket-0-0.8838868175052139-----s02-x-3-0.8734113101795693-----s02-pigtail-5-0.6574800642258195-----s02-pigtail-2-0.6574800642258195-----s02-right_sq_bracket-9-0.6574800642258195-----s02-right_sq_bracket-4-0.6574800642258195-----s02-rectangle-6-0.6574800642258195-----s02-rectangle-2-0.6574800642258195-----s02-question_mark-2-0.6574800642258195-----s02-question_mark-5-0.6574800642258195-----s02-delete_mark-0-0.6574800642258195-----s02-delete_mark-9-0.6574800642258195-----s02-caret-8-0.6574800642258195-----s02-caret-6-0.6574800642258195-----s02-right_curly_brace-5-0.6574800642258195-----s02-right_curly_brace-9-0.6574800642258195-----s02-check-1-0.6574800642258195-----s02-check-3-0.6574800642258195-----s02-circle-9-0.6574800642258195-----s02-circle-0-0.6574800642258195-----s02-x-5-0.6574800642258195-----s02-triangle-1-0.6197452131678121-----s02-left_curly_brace-7-0.5967979079513057-----s02-left_curly_brace-2-0.5967979079513057-----s02-triangle-3-0.5967979079513057-----s02-arrow-6-0.5358339713086936-----s02-star-8-0.47998356624249894-----s02-arrow-3-0.47998356624249894-----s02-v-0-0.407978107601372-----s02-star-0-0.407978107601372-----s02-v-6--inf-----
s02,left_sq_bracket,1,2,32,s02-v-6s02-v-0s02-star-0s02-star-8s02-arrow-3s02-arrow-6s02-left_curly_brace-7s02-left_curly_brace-2s02-triangle-3s02-triangle-1s02-pigtail-5s02-pigtail-2s02-right_sq_bracket-9s02-right_sq_bracket-4s02-rectangle-6s02-rectangle-2s02-question_mark-2s02-question_mark-5s02-delete_mark-0s02-delete_mark-9s02-caret-8s02-caret-6s02-right_curly_brace-5s02-right_curly_brace-9s02-check-1s02-check-3s02-circle-9s02-circle-0s02-x-5s02-x-3s02-left_sq_bracket-7s02-left_sq_bracket-0,s02-left_sq_bracket-9,s02-left_sq_bracket-7,1,0.9670842206377936,s02-left_sq_bracket-7,s02-left_sq_bracket-0-0.9670842206377936-----s02-check-3-0.8343043320313944-----s02-circle-9-0.8343043320313944-----s02-circle-0-0.8343043320313944-----s02-x-5-0.8343043320313944-----s02-x-3-0.8343043320313944-----s02-left_sq_bracket-7-0.8343043320313944-----s02-triangle-3-0.830707189445363-----s02-triangle-1-0.830707189445363-----s02-pigtail-5-0.830707189445363-----s02-pigtail-2-0.830707189445363-----s02-right_sq_bracket-9-0.830707189445363-----s02-right_sq_bracket-4-0.830707189445363-----s02-rectangle-6-0.830707189445363-----s02-rectangle-2-0.830707189445363-----s02-question_mark-2-0.830707189445363-----s02-question_mark-5-0.830707189445363-----s02-delete_mark-0-0.830707189445363-----s02-delete_mark-9-0.830707189445363-----s02-caret-8-0.830707189445363-----s02-caret-6-0.830707189445363-----s02-right_curly_brace-5-0.830707189445363-----s02-right_curly_brace-9-0.830707189445363-----s02-check-1-0.830707189445363-----s02-left_curly_brace-2-0.773959654998368-----s02-star-0-0.680275912911005-----s02-star-8-0.680275912911005-----s02-arrow-3-0.680275912911005-----s02-arrow-6-0.680275912911005-----s02-left_curly_brace-7-0.680275912911005-----s02-v-0-0.6217820354689995-----s02-v-6--inf-----
s02,v,1,3,48,s02-v-0s02-v-1s02-v-3s02-star-6s02-star-2s02-star-9s02-arrow-4s02-arrow-7s02-arrow-0s02-left_curly_brace-2s02-left_curly_brace-0s02-left_curly_brace-1s02-triangle-7s02-triangle-9s02-triangle-4s02-pigtail-1s02-pigtail-2s02-pigtail-8s02-right_sq_bracket-2s02-right_sq_bracket-0s02-right_sq_bracket-3s02-rectangle-8s02-rectangle-0s02-rectangle-7s02-question_mark-0s02-question_mark-4s02-question_mark-6s02-delete_mark-4s02-delete_mark-8s02-delete_mark-9s02-caret-3s02-caret-0s02-caret-8s02-right_curly_brace-3s02-right_curly_brace-4s02-right_curly_brace-5s02-check-4s02-check-6s02-check-0s02-circle-6s02-circle-3s02-circle-0s02-x-4s02-x-9s02-x-3s02-left_sq_bracket-4s02-left_sq_bracket-2s02-left_sq_bracket-6,s02-v-2,s02-v-1,1,0.9658459544777473,s02-v-1,s02-v-3-0.9658459544777473-----s02-star-6-0.9658459544777473-----s02-star-2-0.9658459544777473-----s02-star-9-0.9658459544777473-----s02-arrow-4-0.9658459544777473-----s02-arrow-7-0.9658459544777473-----s02-arrow-0-0.9658459544777473-----s02-left_curly_brace-2-0.9658459544777473-----s02-left_curly_brace-0-0.9658459544777473-----s02-left_curly_brace-1-0.9658459544777473-----s02-triangle-7-0.9658459544777473-----s02-triangle-9-0.9658459544777473-----s02-triangle-4-0.9658459544777473-----s02-pigtail-1-0.9658459544777473-----s02-pigtail-2-0.9658459544777473-----s02-pigtail-8-0.9658459544777473-----s02-right_sq_bracket-2-0.9658459544777473-----s02-right_sq_bracket-0-0.9658459544777473-----s02-right_sq_bracket-3-0.9658459544777473-----s02-rectangle-8-0.9658459544777473-----s02-rectangle-0-0.9658459544777473-----s02-rectangle-7-0.9658459544777473-----s02-question_mark-0-0.9658459544777473-----s02-question_mark-4-0.9658459544777473-----s02-question_mark-6-0.9658459544777473-----s02-delete_mark-4-0.9658459544777473-----s02-delete_mark-8-0.9658459544777473-----s02-delete_mark-9-0.9658459544777473-----s02-caret-3-0.9658459544777473-----s02-caret-0-0.9658459544777473-----s02-caret-8-0.9658459544777473-----s02-right_curly_brace-3-0.9658459544777473-----s02-right_curly_brace-4-0.9658459544777473-----s02-right_curly_brace-5-0.9658459544777473-----s02-check-4-0.9658459544777473-----s02-check-6-0.9658459544777473-----s02-check-0-0.9658459544777473-----s02-circle-6-0.9658459544777473-----s02-circle-3-0.9658459544777473-----s02-circle-0-0.9658459544777473-----s02-x-4-0.9658459544777473-----s02-x-9-0.9658459544777473-----s02-x-3-0.9658459544777473-----s02-left_sq_bracket-4-0.9658459544777473-----s02-left_sq_bracket-2-0.9658459544777473-----s02-left_sq_bracket-6-0.9658459544777473-----s02-v-1-0.9500031984708114-----s02-v-0--inf-----
